npoint-lon,npoint-lat,npoint-dist,npoint-location,npoint-index,nline-OBJECTID,nline-WC_ID,nline-WC_LLID_NR,nline-WC_LN_TYPE,nline-WC_LN_TY_1,nline-WC_CART_FT,nline-WC_CART__1,nline-WC_HYDR_FT,nline-WC_HYDR__1,nline-WC_FLOW_PA,nline-WC_FLOW__1,nline-WC_CONTU_C,nline-WC_CONTU_L,nline-WC_PERIOD_,nline-WC_PERIO_1,nline-WC_GNIS_NM,nline-WC_GNIS_NR,nline-FP_REF_ID,nline-FP_WTRTY_C,nline-FP_WTRTY_N,nline-FP_EXP_CD,nline-FP_WTRTY_E,nline-FP_PERIOD_,nline-FP_PERIO_1,nline-FP_VER_CD,nline-FP_VER_LAB,nline-FP_WTRTY_A,nline-FP_WTRTY_1,nline-FP_WTRTY_2,nline-FTR_MOD_CD,nline-FTR_MOD_LA,nline-FTR_INPUT_,nline-FTR_INPU_1,nline-FTR_INTRP_,nline-FTR_INTR_1,nline-FTR_SRC_CD,nline-FTR_SRC_LA,nline-FTR_SRC_DT,nline-FTR_ORG_CD,nline-FTR_SRCSCA,nline-SL_WTRTY_C,nline-SL_WTRTY_L,nline-SL_WTRTY_E,nline-DNR_OUTPUT,nline-PDF_LOCATI,nline-FP_WTRTY_S,nline-EDIT_NM_CD,nline-EDIT_DT,nline-WC_SUBTYPE,nline-WC_SUBTY_1,nline-SHAPELEN,opoint-,opoint-id,opoint-observed_on_string,opoint-observed_on,opoint-time_observed_at,opoint-time_zone,opoint-user_id,opoint-user_login,opoint-user_name,opoint-created_at,opoint-updated_at,opoint-quality_grade,opoint-license,opoint-url,opoint-image_url,opoint-sound_url,opoint-tag_list,opoint-description,opoint-num_identification_agreements,opoint-num_identification_disagreements,opoint-captive_cultivated,opoint-oauth_application_id,opoint-place_guess,opoint-latitude,opoint-longitude,opoint-positional_accuracy,opoint-private_place_guess,opoint-private_latitude,opoint-private_longitude,opoint-public_positional_accuracy,opoint-geoprivacy,opoint-taxon_geoprivacy,opoint-coordinates_obscured,opoint-positioning_method,opoint-positioning_device,opoint-place_town_name,opoint-place_county_name,opoint-place_state_name,opoint-place_country_name,opoint-place_admin1_name,opoint-place_admin2_name,opoint-species_guess,opoint-scientific_name,opoint-common_name,opoint-iconic_taxon_name,opoint-taxon_id,opoint-field.tree.canopy.symptoms,opoint-field.optional...did.the.tree.have.heat.damage,opoint-field.percent.canopy.affected....,opoint-field.dieback.percent,opoint-field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,opoint-field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,opoint-field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,opoint-field.optional...what..other.factors..were.observed.,opoint-field.optional...tree.size,opoint-field.optional...site.type,opoint-field.optional...site.location.description,opoint-field.optional...site.area.disturbance.level,opoint-field.optional...site.hydrology,opoint-field.optional...access.to.water,opoint-field.optional...slope.position,opoint-field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,opoint-field.optional...timing.of.symptoms.estimate,opoint-field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,opoint-field.optional...can.we.follow.up.with.you.,opoint-field.notes,opoint-binary.tree.canopy.symptoms,opoint-reclassified.tree.canopy.symptoms
-13626617.07276824,5977041.102556176,1988.7707236606886,0,0,132075,142509,1224038472276,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,4805.19545845461,2155,151960783,2023-03-22 13:36:50,2023-03-22,2023-03-22 20:36:50 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-22T20:40:16,2023-03-27T02:56:37,casual,,https://www.inaturalist.org/observations/151960783,https://inaturalist-open-data.s3.amazonaws.com/photos/262275578/medium.jpeg,NA,,Lfdh trimmed for power ,0,0,true,2,"Tacoma, WA 98408, USA",47.2048034909,-122.4327424308,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13626617.07276824,5977041.102556176,1852.184942774279,0,0,132075,142509,1224038472276,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,4805.19545845461,2156,151961576,2023-03-22 13:45:51,2023-03-22,2023-03-22 20:45:51 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-22T20:48:18,2023-03-27T02:53:26,casual,,https://www.inaturalist.org/observations/151961576,https://inaturalist-open-data.s3.amazonaws.com/photos/262277156/medium.jpeg,NA,,D l  top trim,0,0,true,2,"Tacoma, WA 98408, USA",47.2076647,-122.4327831,15,,NA,NA,15,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",NA,0,NA,"Yes (please elaborate in Notes, add Picture if possible)",,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,,,,,tree was pruned for power lines,Healthy,Healthy
-13579441.086501004,6042852.91644256,397.96385664816006,0.12253509536997893,5,100780,109271,1219870476162,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,U,Unknown,U1,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,9,1992-01-01T08:00:00.000Z,ADD,Addition,6,Heads-up,1,Photogram,3,Aerial photo,1753-01-01T07:52:58.000Z,WaDNR,24000,9,Type 9,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1394.66825447206,2157,151976820,2023-03-22 16:27:37-07:00,2023-03-22,2023-03-22 23:27:37 UTC,Pacific Time (US & Canada),6475335,gstroop44161,,2023-03-22T23:29:05,2023-04-07T02:23:20,research,CC-BY-NC,https://www.inaturalist.org/observations/151976820,https://inaturalist-open-data.s3.amazonaws.com/photos/262305612/medium.jpg,NA,,"Top 1/4 of the tree looks dead.
",1,0,false,3,"Soaring Eagle Regional Park, Sammamish, WA, US",47.612112578,-121.9908315693,4,,NA,NA,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),No selection,1-29% of the canopy is unhealthy,20,0,NA,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,,Unhealthy,Dead Top
-13625787.165689074,5975834.534043405,2450.488819970243,0,0,132475,142611,1223986472409,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,8415.113828537582,2158,152285812,2023-03-25 13:14:23,2023-03-25,2023-03-25 20:14:23 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T20:16:23,2023-03-27T02:48:44,research,,https://www.inaturalist.org/observations/152285812,https://inaturalist-open-data.s3.amazonaws.com/photos/262867934/medium.jpeg,NA,,Vl f d h,1,0,false,2,"Eastside, Tacoma, WA, USA",47.195743694,-122.4308933745,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,NA,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13631990.409772964,5971974.842709596,1864.0422859380863,0,0,171307,184777,1224599471795,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,735.56361057664,2159,152287763,2023-03-25 13:30:26,2023-03-25,2023-03-25 20:30:26 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T20:32:00,2023-03-27T02:46:22,casual,,https://www.inaturalist.org/observations/152287763,https://inaturalist-open-data.s3.amazonaws.com/photos/262871693/medium.jpeg,NA,,L 75 d n ,0,0,true,2,"Yakima / 68th, Tacoma, WA 98408, USA",47.1958567499,-122.4426497028,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,Not Sure,60-99% of the canopy is unhealthy,75,0,25,Not sure,,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,This is the first time I have seen this tree,,,,Unhealthy,Other
-13631990.409772964,5971974.842709596,1893.1534552369512,0,0,171307,184777,1224599471795,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,735.56361057664,2160,152288065,2023-03-25 13:33:52,2023-03-25,2023-03-25 20:33:52 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T20:34:52,2023-03-27T02:43:16,casual,,https://www.inaturalist.org/observations/152288065,https://inaturalist-open-data.s3.amazonaws.com/photos/262872284/medium.jpeg,NA,,F vl h d,0,0,true,2,"Yakima / 68th, Tacoma, WA 98408, USA",47.1961439117,-122.442559254,4,,NA,NA,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,NA,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13631990.409772964,5971974.842709596,1902.9286002939857,0,0,171307,184777,1224599471795,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,F,Fish,F1,2005-03-01T08:00:00.000Z,p,Perennial,U,Unknown,1899-11-30T08:00:00.000Z,4,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,4,Type 4,1992-01-01T08:00:00.000Z,24000,,MODEL,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,735.56361057664,2161,152288775,2023-03-25 13:40:44,2023-03-25,2023-03-25 20:40:44 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T20:41:34,2023-03-27T02:41:13,casual,,https://www.inaturalist.org/observations/152288775,https://inaturalist-open-data.s3.amazonaws.com/photos/262873511/medium.jpeg,NA,,Vl h  f d,0,0,true,2,"Yakima / 68th, Tacoma, WA 98408, USA",47.196200295,-122.4424560071,9,,NA,NA,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,NA,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13629178.324746203,5978983.5043120105,2437.8973945170983,0,0,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2162,152290677,2023-03-25 13:56:09,2023-03-25,2023-03-25 20:56:09 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T20:58:01,2023-03-27T02:37:59,casual,,https://www.inaturalist.org/observations/152290677,https://inaturalist-open-data.s3.amazonaws.com/photos/262876976/medium.jpeg,NA,,L f d pruned for power ,0,0,true,2,"Tacoma, WA 98408, USA",47.2047078042,-122.4425593788,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,NA,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,tree heavily pruned for powerlines,Healthy,Healthy
-13629178.324746203,5978983.5043120105,998.9762761771885,0,0,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2163,152293387,2023-03-25 14:21:29,2023-03-25,2023-03-25 21:21:29 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-25T21:22:24,2023-03-27T02:34:32,casual,,https://www.inaturalist.org/observations/152293387,https://inaturalist-open-data.s3.amazonaws.com/photos/262881979/medium.jpeg,NA,,H f vl d,0,0,true,2,"Tacoma, WA 98418, USA",47.2195754468,-122.4427420521,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,NA,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13629198.179012096,5979213.752150888,774.9526338765542,0.15752426658206192,4,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2164,152402748,2023-03-26 11:37:05,2023-03-26,2023-03-26 18:37:05 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:38:51,2023-03-27T02:30:25,casual,,https://www.inaturalist.org/observations/152402748,https://inaturalist-open-data.s3.amazonaws.com/photos/263086465/medium.jpeg,NA,,L f d h,1,0,true,2,"Thompson / 35th, Tacoma, WA 98418, USA",47.22797621,-122.443342373,9,,NA,NA,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,2-3,25,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13629198.179012096,5979213.752150888,775.0523503037056,0.15752426658206192,4,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2165,152403147,2023-03-26 11:40:31,2023-03-26,2023-03-26 18:40:31 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:41:52,2023-03-27T02:27:19,casual,,https://www.inaturalist.org/observations/152403147,https://inaturalist-open-data.s3.amazonaws.com/photos/263087173/medium.jpeg,NA,,F vl d ,1,0,true,2,"Thompson / 35th, Tacoma, WA 98418, USA",47.2277877987,-122.4433769784,21,,NA,NA,21,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,1-29% of the canopy is unhealthy,5,2-3,25,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,This is the first time I have seen this tree,,,,Unhealthy,Thinning Canopy
-13629198.179012096,5979213.752150888,813.5302362077689,0.15752426658206192,4,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2166,152403714,2023-03-26 11:44:27,2023-03-26,2023-03-26 18:44:27 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:46:41,2023-03-27T02:20:22,casual,,https://www.inaturalist.org/observations/152403714,https://inaturalist-open-data.s3.amazonaws.com/photos/263088310/medium.jpeg,NA,,Fvlh d,1,0,true,2,"Thompson / 35th, Tacoma, WA 98418, USA",47.2275302785,-122.4439208395,1,,NA,NA,1,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,2-3,25,No,,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,This is the first time I have seen this tree,,,,Healthy,Healthy
-13629199.707259543,5979134.142164602,797.1047522187802,0.10351176216345394,3,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2167,152404066,2023-03-26 11:48:31,2023-03-26,2023-03-26 18:48:31 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:49:55,2023-03-27T02:17:32,casual,,https://www.inaturalist.org/observations/152404066,https://inaturalist-open-data.s3.amazonaws.com/photos/263089050/medium.jpeg,NA,,L f d 5,1,0,true,2,"Thompson / 35th, Tacoma, WA 98418, USA",47.2266703083,-122.4437388709,5,,NA,NA,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,1-29% of the canopy is unhealthy,5,2-3,25,Not sure,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Unhealthy,Thinning Canopy
-13629199.707259543,5979134.142164602,805.5622937270674,0.10351176216345394,3,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2168,152405067,2023-03-26 11:53:49,2023-03-26,2023-03-26 18:53:49 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:56:39,2023-03-27T02:14:35,casual,,https://www.inaturalist.org/observations/152405067,https://inaturalist-open-data.s3.amazonaws.com/photos/263090862/medium.jpeg,NA,,,1,0,true,2,"Tacoma, WA 98418, USA",47.2264655289,-122.4438509428,7,,NA,NA,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,2-3,25,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Very Large (would take many people to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13629199.707259543,5979134.142164602,854.6365619849593,0.10351176216345394,3,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2169,152405443,2023-03-26 11:56:43,2023-03-26,2023-03-26 18:56:43 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T18:58:48,2023-03-27T02:11:36,casual,,https://www.inaturalist.org/observations/152405443,https://inaturalist-open-data.s3.amazonaws.com/photos/263091474/medium.jpeg,NA,,L f d,2,0,true,2,"Tacoma, WA 98418, USA",47.2265395969,-122.4445017906,9,,NA,NA,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,2-3,25,No,,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),,,,,,Healthy,Healthy
-13629199.707259543,5979134.142164602,794.8459961182742,0.10351176216345394,3,132250,142381,1224308472419,10,Single strm,412,Stream/river,ST,Streams,3,Single line,CON,Continuous,UNK,Unknown,,0,,N,Non-fish,N2,2005-03-01T08:00:00.000Z,u,Unknown,U,Unknown,1899-11-30T08:00:00.000Z,5,1992-01-01T08:00:00.000Z,ADD,Addition,2,Scan,7,Source map,1,USGS Map,1753-01-01T07:52:58.000Z,WaDNR,24000,5,Type 5,1992-01-01T08:00:00.000Z,24000,,LEGACY,fpgroup,2005-03-01T08:00:00.000Z,1001,Stream,1545.2411892988603,2170,152406095,2023-03-26 12:00:15,2023-03-26,2023-03-26 19:00:15 UTC,Pacific Time (US & Canada),6194941,jim1083,Jim Knettel,2023-03-26T19:02:46,2023-03-27T02:08:38,casual,,https://www.inaturalist.org/observations/152406095,https://inaturalist-open-data.s3.amazonaws.com/photos/263092373/medium.jpeg,NA,,M too d ,1,0,true,2,"Tacoma, WA 98418, USA",47.226386014,-122.4437067096,9,,NA,NA,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,2-3,25,No,,Medium (can wrap arms around trunk),Urban,,No Selection,Upland or well drained,Tree does not typically have access to water in summer,,No selection,,,,,Healthy,Healthy
